Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
DEBIT,05/29/2024,"AMZN Mktp US*TC04H76 Amzn.com/bill WA        05/29",-44.92,DEBIT_CARD,348.15,,
DEBIT,05/29/2024,"eBay O*14-11623-34711 408-3766151 CA         05/29",-45.69,DEBIT_CARD,393.07,,
DEBIT,05/29/2024,"INDIANA SECRETARY OF 317-234-9768 IN         05/28",-20.00,DEBIT_CARD,438.76,,
CREDIT,05/29/2024,"Online Transfer from GMR ...3018 transaction#: 20923296292",90.00,ACCT_XFER,458.76,,
DEBIT,05/28/2024,"PELOTON* MEMBERSHIP HTTPSWWW.ONEP NY         05/28",-44.00,DEBIT_CARD,368.76,,
DEBIT,05/28/2024,"PROG PALOVERDE   INS PREM   905147028 Krist WEB ID: 9409348039",-152.83,ACH_DEBIT,412.76,,
DEBIT,05/28/2024,"Disney Plus 888-9057888 CA                   05/28",-11.00,DEBIT_CARD,565.59,,
DEBIT,05/28/2024,"PAYPAL           INST XFER  GOOGLE YOUTUBE  WEB ID: PAYPALSI77",-22.99,ACH_DEBIT,576.59,,
DEBIT,05/28/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-199.98,ACH_DEBIT,599.58,,
DEBIT,05/28/2024,"WHOLEFDS CRL 104 14598 CARMEL IN     131049  05/26",-146.92,DEBIT_CARD,799.56,,
DEBIT,05/28/2024,"Online Transfer to CHK ...9516 transaction#: 20896343657 05/28",-100.00,ACCT_XFER,946.48,,
DEBIT,05/28/2024,"PAPA JOHNS #1485 317-846-7272 IN             05/26",-27.75,DEBIT_CARD,1046.48,,
DEBIT,05/28/2024,"PAPA JOHNS #1485 317-846-7272 IN             05/25",-20.18,DEBIT_CARD,1074.23,,
DEBIT,05/28/2024,"DD DOORDASH CHICK-FIL 855-973-1040 CA        05/26",-37.50,DEBIT_CARD,1094.41,,
DEBIT,05/28/2024,"UBER   TRIP HELP.UBER.COM CA                 05/25",-83.38,DEBIT_CARD,1131.91,,
DEBIT,05/28/2024,"UBER   TRIP HELP.UBER.COM CA                 05/25",-34.02,DEBIT_CARD,1215.29,,
DEBIT,05/28/2024,"UBER   TRIP HELP.UBER.COM CA                 05/25",-7.00,DEBIT_CARD,1249.31,,
DEBIT,05/28/2024,"UBER   TRIP HELP.UBER.COM CA                 05/25",-25.01,DEBIT_CARD,1256.31,,
DEBIT,05/28/2024,"TST* DANNY BOY BEER WOR Carmel IN            05/24",-40.50,DEBIT_CARD,1281.32,,
DEBIT,05/24/2024,"AMZN Mktp US*BI1EC5W Amzn.com/bill WA        05/23",-90.45,DEBIT_CARD,1321.82,,
DEBIT,05/24/2024,"METABOLIC MEALS 636-2966325 MO               05/23",-97.69,DEBIT_CARD,1412.27,,
DEBIT,05/24/2024,"eBay O*21-11589-79035 San Jose CA            05/24",57.64,DEBIT_CARD,1509.96,,
DEBIT,05/23/2024,"ENDEAVOR COMMUNI TELE BILL                  PPD ID: 1350978228",-79.99,ACH_DEBIT,1452.32,,
DEBIT,05/23/2024,"VENMO            PAYMENT    1034560891401   WEB ID: 3264681992",-150.00,MISC_DEBIT,1532.31,,
DEBIT,05/23/2024,"AMZN Mktp US*9O52X0M Amzn.com/bill WA        05/22",-79.36,DEBIT_CARD,1682.31,,
DEBIT,05/23/2024,"SP TOPCLASSEXOTIC.CO EDMONTON AB             05/22",-79.95,DEBIT_CARD,1761.67,,
DEBIT,05/22/2024,"Amazon Tips*EB5D913Y Amzn.com/bill WA        05/22",-7.00,DEBIT_CARD,1841.62,,
DEBIT,05/22/2024,"PAYPAL           INST XFER  HULU            WEB ID: PAYPALSI77",-17.99,ACH_DEBIT,1848.62,,
DEBIT,05/22/2024,"SP EARTHHEROLLC HTTPSEARTHHER CO             05/22",-34.15,DEBIT_CARD,1866.61,,
DEBIT,05/22/2024,"eBay O*21-11589-79035 San Jose CA            05/22",-57.64,DEBIT_CARD,1900.76,,
DEBIT,05/22/2024,"OCULUS * E4MLN2U832 650-5434800 CA           05/21",-10.69,DEBIT_CARD,1958.40,,
DEBIT,05/21/2024,"Credit One Bank  Payment    61447525        WEB ID: WEB000004",-30.00,ACH_DEBIT,1969.09,,
DEBIT,05/21/2024,"Amazon.com*IK6SJ24G3 Amzn.com/bill WA        05/21",-94.36,DEBIT_CARD,1999.09,,
DEBIT,05/21/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           05/20",-20.25,DEBIT_CARD,2093.45,,
DEBIT,05/20/2024,"AffirmCard       55L4 AFFRM                 PPD ID: 1842224323",-122.87,MISC_DEBIT,2113.70,,
DEBIT,05/20/2024,"AFFIRM INC       AFFIRM PAY 9380919         WEB ID: 0000317218",-79.64,MISC_DEBIT,2236.57,,
DEBIT,05/20/2024,"Online Transfer to CHK ...9516 transaction#: 20836011764 05/20",-100.00,ACCT_XFER,2316.21,,
DEBIT,05/20/2024,"WHOOP WWW.WHOOP.COM MA                       05/20",-32.10,DEBIT_CARD,2416.21,,
DEBIT,05/20/2024,"AFFIRM INC       AFFIRM PAY 9170008         WEB ID: 0000317218",-280.14,MISC_DEBIT,2448.31,,
DEBIT,05/20/2024,"ACTBLUE* MAD.DOG.PAC HTTPSSECURE.A MA        05/19",-10.00,DEBIT_CARD,2728.45,,
DEBIT,05/20/2024,"VERDE FLAVORS OF MEXICO CARMEL IN            05/20",-107.84,DEBIT_CARD,2738.45,,
DEBIT,05/20/2024,"Online Transfer to GMR ...3018 transaction#: 20827866824 05/20",-40.00,ACCT_XFER,2846.29,,
DEBIT,05/20/2024,"MCDONALD'S F33737 MOORESVILLE IN             05/19",-15.85,DEBIT_CARD,2886.29,,
DEBIT,05/20/2024,"Spectrum 855-707-7328 MO                     05/19",-99.99,DEBIT_CARD,2902.14,,
DEBIT,05/20/2024,"Online Transfer to GMR ...3018 transaction#: 20826050531 05/20",-80.00,ACCT_XFER,3002.13,,
DEBIT,05/20/2024,"GREAT LAKES ACE PLAINFIELD IN                05/18",-45.99,DEBIT_CARD,3082.13,,
DEBIT,05/20/2024,"COSTCO GAS #0347 INDIANAPOLIS IN     212218  05/18",-45.55,DEBIT_CARD,3128.12,,
DEBIT,05/20/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           05/18",-20.92,DEBIT_CARD,3173.67,,
DEBIT,05/20/2024,"JDF PROFILE WEB  PROFILEWEB 510002370565    WEB ID: 9304935336",-642.55,ACH_DEBIT,3194.59,,
DEBIT,05/20/2024,"PERIFIT.CO PARIS                             05/17",-153.22,DEBIT_CARD,3837.14,,
DEBIT,05/20/2024,"TST* DANNY BOY BEER WOR Carmel IN            05/17",-58.58,DEBIT_CARD,3990.36,,
DEBIT,05/20/2024,"BRECKS 513-354-1482 OH                       05/18",-49.15,DEBIT_CARD,4048.94,,
DEBIT,05/20/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            05/17",-104.91,DEBIT_CARD,4098.09,,
DSLIP,05/20/2024,"REMOTE ONLINE DEPOSIT #          1",758.84,CHECK_DEPOSIT,4203.00,1,
DEBIT,05/17/2024,"AffirmCard       55L1 AFFRM                 PPD ID: 1842224323",-35.00,MISC_DEBIT,3444.16,,
DEBIT,05/17/2024,"Online Payment 20493089670 To Marla Scherle 05/17",-500.00,BILLPAY,3479.16,,
DEBIT,05/17/2024,"MYOLLIE SUBSCRIPTION HTTPSMYOLLIE. NV        05/17",-239.33,DEBIT_CARD,3979.16,,
DEBIT,05/17/2024,"UPGRADE, INC.    PAYMENT                    PPD ID: 1812807376",-334.43,MISC_DEBIT,4218.49,,
DEBIT,05/17/2024,"PADDLE.NET* CLIPDROP PADDLE.COM NY           05/17",-9.00,DEBIT_CARD,4552.92,,
DEBIT,05/17/2024,"PRINTIFY.COM HTTPSPRINTIFY DE                05/16",-29.00,DEBIT_CARD,4561.92,,
DEBIT,05/17/2024,"Garnet Hill, Inc Franconia NH                05/16",-284.56,DEBIT_CARD,4590.92,,
DEBIT,05/16/2024,"Online Payment 20483622756 To Richard Crone 05/16",-250.00,BILLPAY,4875.48,,
DEBIT,05/16/2024,"VENMO            PAYMENT    1034420654122   WEB ID: 3264681992",-150.00,MISC_DEBIT,5125.48,,
DEBIT,05/16/2024,"CREW CARWASH  - WEBCO INDIANAPOLIS IN        05/14",-29.99,DEBIT_CARD,5275.48,,
DEBIT,05/15/2024,"PAYPAL           INST XFER  GOOGLE GOOGLE S WEB ID: PAYPALSI77",-9.99,ACH_DEBIT,5305.47,,
DEBIT,05/15/2024,"PAYPAL           INST XFER  NETFLIX.COM     WEB ID: PAYPALSI77",-22.99,ACH_DEBIT,5315.46,,
DEBIT,05/15/2024,"WHOLEFDS CRL 104 14598 CARMEL IN     354918  05/15",-114.59,DEBIT_CARD,5338.45,,
DEBIT,05/15/2024,"CAPITAL ONE AUTO DIRECTPAY                  PPD ID: 9541719802",-875.43,ACH_DEBIT,5453.04,,
DEBIT,05/15/2024,"Experian* Credit Repor 479-3436237 CA        05/15",-24.99,DEBIT_CARD,6328.47,,
DEBIT,05/15/2024,"SP SIMPLECOAT SIMPLECOAT.CO FL               05/14",-46.95,DEBIT_CARD,6353.46,,
CREDIT,05/15/2024,"Shopify          8CWAFAIZT6                 PPD ID: 9186939000",55.00,ACH_CREDIT,6400.41,,
CREDIT,05/15/2024,"Shopify          LWEMF9CKAK                 PPD ID: 9186939000",55.00,ACH_CREDIT,6345.41,,
CREDIT,05/15/2024,"SHOPIFY (USA) IN PAYROLL                    PPD ID: 2471039071",6227.14,ACH_CREDIT,6290.41,,
DEBIT,05/14/2024,"SP OLIPOP HTTPSOLIPOPST CA                   05/14",-32.73,DEBIT_CARD,63.27,,
DEBIT,05/14/2024,"SP JOURNEY US HTTPSJOURNEYO CA               05/14",-134.98,DEBIT_CARD,96.00,,
DEBIT,05/14/2024,"DEPT EDUCATION   STUDENT LN                 PPD ID: 9102001303",-1111.95,ACH_DEBIT,230.98,,
DEBIT,05/14/2024,"STUDYFETCH HTTPSWWW.STUD CA                  05/13",-11.99,DEBIT_CARD,1342.93,,
CREDIT,05/14/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",290.00,ACH_CREDIT,1354.92,,
DEBIT,05/13/2024,"PAYPAL           INST XFER  PARKMOBILE      WEB ID: PAYPALSI77",-5.60,ACH_DEBIT,1064.92,,
DEBIT,05/13/2024,"AES IN/EZP       UTILITYPMT 7292347         WEB ID: 0000007041",-37.51,ACH_DEBIT,1070.52,,
DEBIT,05/13/2024,"AffirmCard       55KX AFFRM                 PPD ID: 1842224323",-122.17,MISC_DEBIT,1108.03,,
DEBIT,05/13/2024,"PAYPAL           INST XFER  PARKMOBILE      WEB ID: PAYPALSI77",-3.85,ACH_DEBIT,1230.20,,
DEBIT,05/13/2024,"CHATGPT SUBSCRIPTION HTTPSOPENAI.C CA        05/12",-20.00,DEBIT_CARD,1234.05,,
DEBIT,05/13/2024,"DD DOORDASH WILDEGGS 855-973-1040 CA         05/11",-58.74,DEBIT_CARD,1254.05,,
DEBIT,05/13/2024,"SUNDRY & VICE INDIANAPOLIS IN                05/10",-195.52,DEBIT_CARD,1312.79,,
DEBIT,05/13/2024,"MASS. AVENUE PUB 317-9740745 IN              05/10",-17.50,DEBIT_CARD,1508.31,,
DEBIT,05/13/2024,"MASS. AVENUE PUB 317-9740745 IN              05/10",-47.00,DEBIT_CARD,1525.81,,
DEBIT,05/13/2024,"Best Egg         PAYMENT                    PPD ID: 2832915521",-178.90,ACH_DEBIT,1572.81,,
DEBIT,05/13/2024,"COACHES TAVERN INDIANAPOLIS IN               05/10",-65.15,DEBIT_CARD,1751.71,,
DEBIT,05/13/2024,"1GAINBRIDGE FIELDHOUS INDIANAPOLIS IN        05/10",-37.41,DEBIT_CARD,1816.86,,
DEBIT,05/13/2024,"TST* INDIANA PENN CEN 317-762-8000 IN        05/11",-36.39,DEBIT_CARD,1854.27,,
DEBIT,05/13/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           05/10",-8.37,DEBIT_CARD,1890.66,,
DEBIT,05/13/2024,"FSP*URBAN SOCIETY SALON CARMEL IN            05/10",-327.63,DEBIT_CARD,1899.03,,
DEBIT,05/10/2024,"Online Transfer to CHK ...9516 transaction#: 20743414366 05/10",-100.00,ACCT_XFER,2226.66,,
DEBIT,05/10/2024,"AffirmCard       55KU AFFRM                 PPD ID: 1842224323",-35.00,MISC_DEBIT,2326.66,,
DEBIT,05/10/2024,"ACE HARDWARE CORPORAT 800-453-0660 IL        05/09",-64.54,DEBIT_CARD,2361.66,,
DEBIT,05/09/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-19.99,ACH_DEBIT,2426.20,,
DEBIT,05/09/2024,"THEBARRECODE HTTPSTHEBARRE IN                05/09",-69.00,DEBIT_CARD,2446.19,,
DEBIT,05/09/2024,"VENMO            PAYMENT    1034276485942   WEB ID: 3264681992",-150.00,MISC_DEBIT,2515.19,,
DEBIT,05/09/2024,"TST* DANNY BOY BEER WOR Carmel IN            05/08",-16.54,DEBIT_CARD,2665.19,,
DEBIT,05/09/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           05/08",-10.07,DEBIT_CARD,2681.73,,
DEBIT,05/08/2024,"AMZN Mktp US*E74LJ1T Amzn.com/bill WA        05/07",-25.65,DEBIT_CARD,2691.80,,
DEBIT,05/08/2024,"AMZN Mktp US*9Y2TC7Q Amzn.com/bill WA        05/07",-29.96,DEBIT_CARD,2717.45,,
DEBIT,05/08/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           05/06",-20.92,DEBIT_CARD,2747.41,,
DEBIT,05/07/2024,"OTTER.AI HTTPSOTTER.AI CA                    05/07",-109.99,DEBIT_CARD,2768.33,,
DEBIT,05/07/2024,"AMZN Mktp US*VR93F1N Amzn.com/bill WA        05/07",-41.98,DEBIT_CARD,2878.32,,
DEBIT,05/07/2024,"Online Payment 20703848500 To Kays CPA Group P.C. 05/07",-640.00,BILLPAY,2920.30,,
DEBIT,05/07/2024,"TACO BELL 3001075 CARMEL IN                  05/06",-4.00,DEBIT_CARD,3560.30,,
DEBIT,05/06/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-47.99,ACH_DEBIT,3564.30,,
DEBIT,05/06/2024,"WHOLEFDS CRL 104 14598 CARMEL IN             05/06 Purchase $178.70 Cash Back $20.00",-198.70,DEBIT_CARD,3612.29,,
DEBIT,05/06/2024,"CAPITAL ONE      CRCARDPMT  3XFTQG95JOF56NV WEB ID: 9541719318",-41.00,ACH_DEBIT,3810.99,,
DEBIT,05/06/2024,"Online Payment 20542435077 To Chad Snyder 05/06",-150.00,BILLPAY,3851.99,,
DEBIT,05/06/2024,"DUKEENERGY       BILL PAY   910105313273    WEB ID: DEIJPM4612",-108.93,ACH_DEBIT,4001.99,,
DEBIT,05/06/2024,"VENMO            REPAYMENT  1034177976298   WEB ID: 3364681992",-126.00,ACH_DEBIT,4110.92,,
DEBIT,05/06/2024,"COX'S PLANT FARM INC CLAYTON IN              05/05",-78.05,DEBIT_CARD,4236.92,,
DEBIT,05/06/2024,"MCDONALD'S F33737 MOORESVILLE IN             05/05",-11.54,DEBIT_CARD,4314.97,,
DEBIT,05/06/2024,"LOVE'S #0254 OUTSIDE MOORESVILLE IN  386705  05/05",-48.88,DEBIT_CARD,4326.51,,
DEBIT,05/06/2024,"COACHES TAVERN INDIANAPOLIS IN               05/04",-41.50,DEBIT_CARD,4375.39,,
DEBIT,05/06/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            05/04",-41.61,DEBIT_CARD,4416.89,,
DEBIT,05/06/2024,"THE HOME DEPOT 2037 CARMEL IN        572645  05/04",-11.74,DEBIT_CARD,4458.50,,
DEBIT,05/06/2024,"TST* DANNY BOY BEER WOR Carmel IN            05/03",-16.54,DEBIT_CARD,4470.24,,
DEBIT,05/06/2024,"ZING! CAFE  LLC CARMEL IN                    05/03",-15.50,DEBIT_CARD,4486.78,,
DEBIT,05/03/2024,"AffirmCard       55KN AFFRM                 PPD ID: 1842224323",-35.00,MISC_DEBIT,4502.28,,
DEBIT,05/03/2024,"ACTIVE N FIT  NOW 844-646-2746 CA            05/03",-170.00,DEBIT_CARD,4537.28,,
DEBIT,05/03/2024,"PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77",-78.00,ACH_DEBIT,4707.28,,
DEBIT,05/03/2024,"VENMO            PAYMENT    1034151385477   WEB ID: 3264681992",-20.00,MISC_DEBIT,4785.28,,
DEBIT,05/03/2024,"VENMO            PAYMENT    1034150692697   WEB ID: 3264681992",-50.00,MISC_DEBIT,4805.28,,
DEBIT,05/03/2024,"PARAMOUNT+ 888-274-5343 CA                   05/03",-11.99,DEBIT_CARD,4855.28,,
DEBIT,05/03/2024,"Online Payment 20658050594 To Chad Snyder 05/03",-100.00,BILLPAY,4867.27,,
DEBIT,05/03/2024,"LE MERIDIEN INDIANAPO INDIANAPOLIS IN        05/02",-29.17,DEBIT_CARD,4967.27,,
DEBIT,05/03/2024,"UBER   TRIP HELP.UBER.COM CA                 05/03",-21.05,DEBIT_CARD,4996.44,,
DEBIT,05/03/2024,"MCDONALD'S F4407 INDIANAPOLIS IN             05/02",-4.01,DEBIT_CARD,5017.49,,
CREDIT,05/03/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",388.00,ACH_CREDIT,5021.50,,
CREDIT,05/03/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",452.00,ACH_CREDIT,4633.50,,
DEBIT,05/02/2024,"PAYPAL           INST XFER  PARKMOBILE      WEB ID: PAYPALSI77",-12.85,ACH_DEBIT,4181.50,,
DEBIT,05/02/2024,"VENMO            PAYMENT    1034128537960   WEB ID: 3264681992",-150.00,MISC_DEBIT,4194.35,,
DEBIT,05/02/2024,"GOOGLE *Workspace cc@google.com CA           05/01",-9.99,DEBIT_CARD,4344.35,,
DEBIT,05/01/2024,"SP GROW ARBER HTTPSGROWARBE CA               05/01",-140.40,DEBIT_CARD,4354.34,,
DEBIT,05/01/2024,"GOOGLE *GSUITE_dayin cc@google.com CA        05/01",-22.80,DEBIT_CARD,4494.74,,
DEBIT,05/01/2024,"Online Payment 20325603086 To Village of West Clay Owners Assc 05/01",-168.00,BILLPAY,4517.54,,
DEBIT,05/01/2024,"Online Payment 20325729936 To Darla Crone 05/01",-1000.00,BILLPAY,4685.54,,
DEBIT,05/01/2024,"BETTER BODIES WC MEMBER PAY                 PPD ID: 1270559068",-84.00,ACH_DEBIT,5685.54,,
DEBIT,05/01/2024,"GREEKS PIZZERIA CARMEL CARMEL IN             04/30",-33.94,DEBIT_CARD,5769.54,,
DEBIT,05/01/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           04/29",-20.92,DEBIT_CARD,5803.48,,
DEBIT,04/30/2024,"GOOGLE *YouTube Memb g.co/helppay# CA        04/30",-4.99,DEBIT_CARD,5824.40,,
DEBIT,04/30/2024,"Online Payment 20294359964 To Wentworth 04/30",-246.61,BILLPAY,5829.39,,
DEBIT,04/30/2024,"FLOW WATER USA FLOWHYDRATION VA              04/30",-68.37,DEBIT_CARD,6076.00,,
DEBIT,04/30/2024,"GILLEY'S ANTIQUE & DECO PLAINFIELD IN        04/28",-90.95,DEBIT_CARD,6144.37,,
CREDIT,04/30/2024,"SHOPIFY (USA) IN PAYROLL                    PPD ID: 2471039071",6227.14,ACH_CREDIT,6235.32,,
DEBIT,04/29/2024,"AffirmCard       55IL AFFRM                 PPD ID: 1842224323",-162.19,MISC_DEBIT,8.18,,
DEBIT,04/29/2024,"PROG PALOVERDE   INS PREM   905147028 Krist WEB ID: 9409348039",-167.20,ACH_DEBIT,170.37,,
DEBIT,04/29/2024,"PAYPAL           INST XFER  GOOGLE YOUTUBE  WEB ID: PAYPALSI77",-22.99,ACH_DEBIT,337.57,,
DEBIT,04/29/2024,"PELOTON* MEMBERSHIP HTTPSWWW.ONEP NY         04/28",-44.00,DEBIT_CARD,360.56,,
DEBIT,04/29/2024,"COX'S PLANT FARM INC CLAYTON IN              04/28",-72.00,DEBIT_CARD,404.56,,
DEBIT,04/29/2024,"Disney Plus 888-9057888 CA                   04/28",-11.00,DEBIT_CARD,476.56,,
DEBIT,04/29/2024,"MCDONALD'S F33737 MOORESVILLE IN             04/27",-5.28,DEBIT_CARD,487.56,,
DEBIT,04/29/2024,"LOWE'S #1525 CARMEL IN               606500  04/27",-35.27,DEBIT_CARD,492.84,,
DEBIT,04/29/2024,"PARAMOUNT+ 888-274-5343 CA                   04/27",-11.99,DEBIT_CARD,528.11,,
DEBIT,04/29/2024,"Credit One Bank  Payment    53394349        WEB ID: WEB000004",-30.00,ACH_DEBIT,540.10,,
DEBIT,04/29/2024,"AMAZON PRIME*9A7S466P 888-802-3080 WA        04/26",-14.86,DEBIT_CARD,570.10,,
DEBIT,04/29/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           04/26",-20.42,DEBIT_CARD,584.96,,
DEBIT,04/29/2024,"SP LORENS AF BEV 131-76708661 IN             04/26",-179.76,DEBIT_CARD,605.38,,
DEBIT,04/29/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            04/26",-54.50,DEBIT_CARD,785.14,,
DEBIT,04/26/2024,"SP KICKSCREW HTTPSWWW.KICK NY                04/26",-204.37,DEBIT_CARD,839.64,,
DEBIT,04/26/2024,"PAYPAL           INST XFER  HARRYDAVID      WEB ID: PAYPALSI77",-234.75,ACH_DEBIT,1044.01,,
DEBIT,04/26/2024,"FLT*BLOOMSTODAY 800-5200573 VA               04/25",-112.35,DEBIT_CARD,1278.76,,
DEBIT,04/26/2024,"AMZN Mktp US*ZH9K139 Amzn.com/bill WA        04/26",-105.35,DEBIT_CARD,1391.11,,
DEBIT,04/26/2024,"ANTHROPOLOGIE.COM 800-309-2500 PA            04/25",-62.06,DEBIT_CARD,1496.46,,
DEBIT,04/25/2024,"PAYPAL           INST XFER  EDENBROTHER     WEB ID: PAYPALSI77",-20.66,ACH_DEBIT,1558.52,,
DEBIT,04/25/2024,"SQ *FUNDAE'S ICE CREAM Carmel IN             04/24",-15.94,DEBIT_CARD,1579.18,,
DEBIT,04/25/2024,"FSP*URBAN SOCIETY SALON CARMEL IN            04/24",-65.94,DEBIT_CARD,1595.12,,
DEBIT,04/24/2024,"GEMPLERS 800-3828473 WI                      04/23",-3.83,DEBIT_CARD,1661.06,,
CREDIT,04/24/2024,"IRS  TREAS 310     TAX REF                  PPD ID: 9111736959",1590.00,ACH_CREDIT,1664.89,,
DEBIT,04/23/2024,"ENDEAVOR COMMUNI TELE BILL                  PPD ID: 1350978228",-79.99,ACH_DEBIT,74.89,,
CREDIT,04/23/2024,"APPLE CASH       BANK XFER  Kristin  Day    WEB ID: 6192912998",148.37,ACH_CREDIT,154.88,,
DEBIT,04/22/2024,"AffirmCard       55IE AFFRM                 PPD ID: 1842224323",-98.69,MISC_DEBIT,6.51,,
DEBIT,04/22/2024,"PAYPAL           INST XFER  HULU            WEB ID: PAYPALSI77",-17.99,ACH_DEBIT,105.20,,
DEBIT,04/22/2024,"Online Payment 20402573330 To Chad Snyder 04/22",-150.00,BILLPAY,123.19,,
DEBIT,04/22/2024,"KNOWLEDGECONNEX WWW.KNOWLEDGE GA             04/22",-25.00,DEBIT_CARD,273.19,,
DEBIT,04/22/2024,"AFFIRM INC       AFFIRM PAY 0011872         WEB ID: 0000317218",-79.64,MISC_DEBIT,298.19,,
DEBIT,04/22/2024,"Oculus Digital MQY7RZX 650-5434800 CA        04/21",-10.69,DEBIT_CARD,377.83,,
DEBIT,04/22/2024,"COX'S PLANT FARM INC CLAYTON IN              04/20",-10.13,DEBIT_CARD,388.52,,
DEBIT,04/22/2024,"TST* PETITE CHOU BIST INDIANAPOLIS IN        04/20",-36.79,DEBIT_CARD,398.65,,
DEBIT,04/22/2024,"UBER   TRIP HELP.UBER.COM CA                 04/20",-20.89,DEBIT_CARD,435.44,,
DEBIT,04/22/2024,"WHOOP WWW.WHOOP.COM MA                       04/20",-32.10,DEBIT_CARD,456.33,,
DEBIT,04/22/2024,"UBER   TRIP HELP.UBER.COM CA                 04/20",-41.80,DEBIT_CARD,488.43,,
DEBIT,04/22/2024,"JDF PROFILE WEB  PROFILEWEB 510002370565    WEB ID: 9304935336",-642.55,ACH_DEBIT,530.23,,
DEBIT,04/22/2024,"Monterey Coastal Cuisi Carmel IN             04/20",-52.51,DEBIT_CARD,1172.78,,
DEBIT,04/22/2024,"SQ *UNION BREWING COMPA Carmel IN            04/19",-15.96,DEBIT_CARD,1225.29,,
DEBIT,04/22/2024,"TST* DANNY BOY BEER WOR Carmel IN            04/19",-47.04,DEBIT_CARD,1241.25,,
DEBIT,04/22/2024,"AMZN Mktp US*RI16A69 Amzn.com/bill WA        04/19",-64.19,DEBIT_CARD,1288.29,,
DEBIT,04/19/2024,"PAYPAL           INST XFER  GITHUB INC      WEB ID: PAYPALSI77",-1.62,ACH_DEBIT,1352.48,,
DEBIT,04/19/2024,"Spectrum 855-707-7328 MO                     04/19",-99.99,DEBIT_CARD,1354.10,,
DEBIT,04/19/2024,"MYOLLIE SUBSCRIPTION HTTPSMYOLLIE. NV        04/19",-239.33,DEBIT_CARD,1454.09,,
DEBIT,04/19/2024,"Credit One Bank  Payment    61447525        WEB ID: WEB000004",-30.00,ACH_DEBIT,1693.42,,
DEBIT,04/19/2024,"GEMPLERS 800-3828473 WI                      04/18",-149.47,DEBIT_CARD,1723.42,,
DEBIT,04/18/2024,"SQ *JAVA HOUSE Zionsville IN                 04/18",-6.81,DEBIT_CARD,1872.89,,
DEBIT,04/17/2024,"Online Payment 20159355764 To Marla Scherle 04/17",-500.00,BILLPAY,1879.70,,
DEBIT,04/17/2024,"UPGRADE, INC.    PAYMENT                    PPD ID: 1812807376",-334.43,MISC_DEBIT,2379.70,,
DEBIT,04/17/2024,"PADDLE.NET* CLIPDROP PADDLE.COM NY           04/17",-9.00,DEBIT_CARD,2714.13,,
DEBIT,04/17/2024,"TST* THE GOAT Carmel IN                      04/16",-12.08,DEBIT_CARD,2723.13,,
DEBIT,04/17/2024,"TST* THE GOAT Carmel IN                      04/16",-12.08,DEBIT_CARD,2735.21,,
DEBIT,04/17/2024,"Monterey Coastal Cuisi Carmel IN             04/17",-39.43,DEBIT_CARD,2747.29,,
DEBIT,04/17/2024,"PRINTIFY.COM HTTPSPRINTIFY DE                04/16",-29.00,DEBIT_CARD,2786.72,,
DEBIT,04/16/2024,"AFFIRM INC       AFFIRM PAY 8813302         WEB ID: 0000317218",-63.82,MISC_DEBIT,2815.72,,
DEBIT,04/16/2024,"AFFIRM INC       AFFIRM PAY 8813309         WEB ID: 0000317218",-140.07,MISC_DEBIT,2879.54,,
DEBIT,04/16/2024,"AffirmCard       55I8 AFFRM                 PPD ID: 1842224323",-35.00,MISC_DEBIT,3019.61,,
DEBIT,04/16/2024,"SP ARBOLEAF SHOP HTTPSWWW.ARBO TX            04/16",-129.99,DEBIT_CARD,3054.61,,
DEBIT,04/16/2024,"Online Payment 20159369541 To Richard Crone 04/16",-250.00,BILLPAY,3184.60,,
DEBIT,04/16/2024,"DEPT EDUCATION   STUDENT LN                 PPD ID: 9102001303",-1111.95,ACH_DEBIT,3434.60,,
DEBIT,04/16/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           04/15",-133.51,DEBIT_CARD,4546.55,,
DEBIT,04/16/2024,"AMZN Mktp US*U89FY04 Amzn.com/bill WA        04/16",-26.75,DEBIT_CARD,4680.06,,
DEBIT,04/16/2024,"GOOGLE *Google Store 855-836-3987 CA         04/15",-159.43,DEBIT_CARD,4706.81,,
